	title	text
2526	metamorphoses	 He urged the boy to follow, and showed him the dangerous art of flying, moving his own wings, and then looking back at his son
2527	metamorphoses	 Some angler catching fish with a quivering rod, or a shepherd leaning on his crook, or a ploughman resting on the handles of his plough, saw them, perhaps, and stood there amazed, believing them to be gods able to travel the sky
2528	metamorphoses	And now Samos, sacred to Juno, lay ahead to the left (Delos and Paros were behind them), Lebinthos, and Calymne, rich in honey, to the right, when the boy began to delight in his daring flight, and abandoning his guide, drawn by desire for the heavens, soared higher
2529	metamorphoses	 His nearness to the devouring sun softened the fragrant wax that held the wings: and the wax melted: he flailed with bare arms, but losing his oar-like wings, could not ride the air
2530	metamorphoses	 Even as his mouth was crying his father’s name, it vanished into the dark blue sea, the Icarian Sea, called after him
2531	metamorphoses	 The unhappy father, now no longer a father, shouted ‘Icarus, Icarus where are you? Which way should I look, to see you?’ ‘Icarus’ he called again
2532	metamorphoses	 Then he caught sight of the feathers on the waves, and cursed his inventions
2533	metamorphoses	 He laid the body to rest, in a tomb, and the island was named Icaria after his buried child
2534	metamorphoses	As he was consigning his unfortunate son to the grave, a noisy partridge poked its head out from a muddy ditch, and, called, cackling joyfully, with whirring wings
2535	metamorphoses	 It was the only one of its kind, not seen in previous years, and only recently made a bird, as a lasting reproach to you, Daedalus
2536	metamorphoses	 Your sister, Perdix, oblivious to the fates, sent you her son, Talus, to be taught: twelve years old, his mind ready for knowledge
2537	metamorphoses	 Indeed, the child, studying the spine of a fish, took it as a model, and cut continuous teeth out of sharp metal, inventing the use of the saw
2538	metamorphoses	 He was also the first to pivot two iron arms on a pin, so that, with the arms at a set distance, one part could be fixed, and the other sweep out a circle
2539	metamorphoses	 Daedalus was jealous, and hurled the boy headlong from Minerva’s sacred citadel, claiming that he had fallen
2540	metamorphoses	 But Pallas Minerva, who favours those with quick minds, caught him, and turned him into the partridge, masking him with feathers in mid-air
2541	metamorphoses	 His inborn energy was transferred to swift wings and feet, and he kept his mother’s name, Perdix, from before
2542	metamorphoses	 But the bird does not perch above the ground, and does not make its nest on branches or on high points, but flies low on whirring wings over the soil, and lays its eggs in a sheltered place
2543	metamorphoses	Now Sicily, the land of Mount Etna, held the weary Daedalus, and King Cocalus, regarded as peaceable, had taken up arms, against Minos, in defence of the suppliant: and thanks to Theseus, Athens now had ceased to pay Crete the sorrowful levy
2544	metamorphoses	 The temple was wreathed with flowers, and the Athenians called out to warlike Minerva, to Jupiter and to the other gods, honouring them with gifts, and the blood of sacrificial offerings, and the contents of their incense-boxes
2545	metamorphoses	 Far-wandering fame had spread the name of Theseus through all the cities of the Argolis, and the peoples inhabiting wealthy Achaia begged for his help in their great trouble, and Calydon, as a suppliant, despite having Meleager, asked his help, with anxious prayers
2546	metamorphoses	The reason for their asking was a wild boar, servant and avenging power of Diana’s aggression
2547	metamorphoses	 King Oeneus of Calydon, they say, made offerings, from the successful harvests of a full year, of the first fruits of the crops to Ceres, of wine to Bacchus, ‘the deliverer from care’, of libations of flowing oil, from the olives, to golden Minerva
2548	metamorphoses	 The honour they desire was paid to all the gods, beginning with the rural deities: only the daughter of Latona’s altar was passed by: neglected, it is said, and left without its incense
2549	metamorphoses	 Anger even touches the gods
2550	metamorphoses	 ‘I shall not suffer this without exacting punishment’ she cried ‘and, though not honoured, it will not be said that I was un-avenged
2551	metamorphoses	’ And the goddess, spurned, sent an avenging wild boar, over the Aetolian fields: grassy Epirus had none greater than it, and those of the island of Sicily were smaller
2552	metamorphoses	 Its eyes glowed with bloodshot fire: its neck was stiff with bristles, and the hairs, on its hide, bristled stiffly like spear-shafts: just as a palisade stands, so the hairs stood like tall spears
2553	metamorphoses	 Hot foam flecked the broad shoulders, from its hoarse grunting
2554	metamorphoses	 Its tusks were the size of an Indian elephant’s: lightning came from its mouth: and the leaves were scorched, by its breath
2555	metamorphoses	 Now it trampled the young shoots of the growing crops, now cut short the ripeness, longed-for by the mournful farmer, and scythed down the corn in ear
2556	metamorphoses	 The granaries and threshing floors waited for the promised harvest in vain
2557	metamorphoses	 Heavy clusters of grapes were brought down along with the trailing vines, and fruit and branch of the evergreen olives
2558	metamorphoses	 It rages among the cattle too
2559	metamorphoses	 Neither the herdsmen and dogs, nor their own fierce bulls can defend the herds
2560	metamorphoses	 The people scatter, and only count themselves safe behind city walls
2561	metamorphoses	At last Meleager and a handpicked group of men gather, longing for glory: Castor and Polydeuces, the Dioscuri, twin sons of Tyndareus and Leda, one son famous for boxing, the other for horsemanship: Jason who built the first ship: Theseus and Pirithoüs, fortunate in friendship: Plexippus and Toxeus, the two sons of Thestius, uncles of Meleager: Lynceus and swift Idas, sons of Aphareus: Caeneus, once a woman: warlike Leucippus: Acastus, famed for his javelin: Hippothoüs: Dryas: Phoenix, Amyntor’s son: Eurytus and Cleatus, the sons of Actor: and Phyleus, sent by Elis
2562	metamorphoses	Telamon was there, and Peleus, father of the great Achilles: with Admetus, the son of Pheres, and Iolaüs from Boeotia were Eurytion, energetic in action, and Echion unbeaten at running: and Lelex from Locria, Panopeus, Hyleus, and daring Hippasus: Nestor, still in the prime of life: and those that Hippocoön sent, with Enaesimus, from ancient Amyclae: Laërtes, Penelope’s father-in-law with Ancaeus of Arcady: Mopsus, the shrewd son of Ampyx: and Amphiaraüs, son of Oecleus, not yet betrayed by his wife, Eriphyle
2563	metamorphoses	And Atalanta, the warrior girl of Tegea, the glory of Arcadia’s woods, with a polished brooch clasping the neck of her garment, and her hair simply done, caught in a single knot
2564	metamorphoses	 An ivory quiver, holding her arrows, that rattled as she moved, hung from her left shoulder, and her left hand held the bow
2565	metamorphoses	 So she was dressed: as for her face, you might truly say, the virgin was there, in a boy, and a boy, in the girl
2566	metamorphoses	 The moment he saw her, that moment, Meleager, the hero of Calydon, desired her, though the gods might refuse it, devoured by secret fires
2567	metamorphoses	 ‘O, happy the man, whom she might think worthy!’ he said
2568	metamorphoses	 Neither time nor honour allowed him further words: the greater task of the greater conflict urged him on
2569	metamorphoses	A forest thick with trees, that had never been cut, at any time, began above the plain, and overlooked the sloping fields
2570	metamorphoses	 When the heroes reached it, some spread out hunting nets, others loosed the dogs from their leashes, while others again followed the deeply-marked trail, keen to discover their quarry
2571	metamorphoses	 There was a deep valley that collected streams of rainwater, falling near it: and it held, in its depths, pliant willows, smooth sedges, and marsh grasses, and osiers and tall bulrushes, above the lowly reeds
2572	metamorphoses	 The boar was roused from there, and made a violent charge into the midst of its enemies, like lightning forced from colliding clouds
2573	metamorphoses	 Trees were flattened by its impact, and the woods crashed as it drove into them
2574	metamorphoses	 The warriors shouted, and held their spears spread outward, with firm hands, waving their broad blades
2575	metamorphoses	 The boar rushed them, scattering the dogs, as they obstructed it in its fury, putting the baying pack to flight with sidelong swipes of its tusks
2576	metamorphoses	 The first spear, delivered by Echion’s arm, was ineffectual, and gave the trunk of a maple a glancing blow
2577	metamorphoses	 The next, if it had not been thrown with too great a force, aimed at the creature’s back, seemed certain to stick there, but the throw was too long
2578	metamorphoses	 Jason of Pagasae hurled the spear
2579	metamorphoses	Then Mopsus, son of Ampyx, cried out ‘Phoebus, if I have worshipped you, and do so now, grant what I ask, that my spear strikes surely!’ The god did what he could, to fulfil the prayer: the boar was hit, but without being wounded
2580	metamorphoses	 Diana had stolen the iron point of the javelin, in flight: what arrived was the wooden shaft without its tip
2581	metamorphoses	 The wild beast’s anger was aroused, and blazed out no more gently than lightning
2582	metamorphoses	 Flame burned in its eyes, and was breathed from its chest
2583	metamorphoses	 With dangerous and unerring momentum, the boar hurtled towards the young men, as a stone flies from a taut catapult, aimed at walls or battlements full of soldiers
2584	metamorphoses	 Hippalmus and Pelagon, holding the right flank, were knocked to the ground: their friends caught them up as they lay there
2585	metamorphoses	 But Enaesimus, son of Hippocoön, did not escape the fatal blow: about to turn his back, in alarm, he sank down, as the sinews of his knee gave way
2586	metamorphoses	 And King Nestor of Pylos, might perhaps have perished before his time at Troy, but, using the leverage of his firmly planted spear, he vaulted into a tree, that stood close by, and looked down, from a place of safety, on the quarry he had escaped
2587	metamorphoses	The fierce creature, sharpening its tusks on the trunk of an oak, threatened them with destruction, and confident in its freshly renewed weapons, ripped open mighty Hippasus’s thigh, with one curving edge
2588	metamorphoses	 But now the Gemini, Castor and Pollux, not yet changed into stars in the sky, twin brothers, conspicuous among the rest, both rode up, on horses whiter than snow, and brandishing their javelins in the air as one, hurled them, the points quivering with the motion
2589	metamorphoses	They would have wounded the beast, had not the bristling creature retreated into the dense woods where no horse or spear could penetrate
2590	metamorphoses	 Telamon did follow, and careless where he was placing his feet, in his enthusiasm, fell flat on the ground, tripping over the root of a tree
2591	metamorphoses	 While Peleus was lifting him, the girl from Tegea strung a swift arrow, and sent it speeding from the curved bow
2592	metamorphoses	 The shaft just grazed the top of the boar’s back, and fixing itself below one ear, reddened the bristles with a thin stream of blood
2593	metamorphoses	 Nor did she praise her own successful shot more than Meleager did
2594	metamorphoses	 He was supposed to have been the first to see the blood, and first, having seen it, to point it out to his friends, saying: ‘You will be honoured for the value of this service
2595	metamorphoses	’ The warriors flushed with their shame, urged each other on, gaining courage from their clamour, hurling their spears without sense of order
2596	metamorphoses	 The jostling spoilt their throw, and prevented the strike they intended
2597	metamorphoses	 Then Ancaeus of Arcady, with his twin-headed axe, rushing to meet his fate, cried: ‘O warriors, learn how much better a man’s weapons are than a girl’s, and leave the work to me! Though Latona’s daughter herself protects this creature, in her own way, in spite of Diana, my right arm will destroy it
2598	metamorphoses	’ Swollen with pride, like this, with boastful words, he spoke, and, lifting the double axe in both hands, he stood on tiptoe, poised for the downward blow
2599	metamorphoses	 The boar anticipated this daring enemy, and struck at the upper groin, the quickest way to kill, with his twin tusks
2600	metamorphoses	 Ancaeus collapsed, and the slippery mass of his inner organs fell away in a pool of blood: the ground was soaked with the red fluid
2601	metamorphoses	Then Pirithoüs, son of Ixion, went against the quarry, brandishing his hunting-spear in his strong right-hand
2602	metamorphoses	 Theseus, Aegeus’s son, called out ‘Stay, farther away, my soul’s other half, O dearer to me than myself! It is fine to be brave at a distance, also: Ancaeus’s rash courage only did him harm
2603	metamorphoses	’ He spoke, and threw his heavy spear, of cornelian cherry-wood, with its bronze blade
2604	metamorphoses	 Though well aimed and capable of reaching its mark, it was deflected by the leafy branch of an oak
2605	metamorphoses	 Jason, Aeson’s son, hurled his javelin, which swerved by accident, and the fatal throw transfixing the flanks of an innocent hound, pinned it to the ground
2606	metamorphoses	But Meleager’s hand made the difference, and of the two spears he threw, though one stuck in the earth, the other fixed itself in the boar’s back
2607	metamorphoses	 Now, while it raged, and twisted its body round, and spouted out hissing foam and fresh blood, the author of its wound came at it, pricked his quarry to fury, and buried his shining hunting-spear in his enemy’s shoulder
2608	metamorphoses	 Then the companions give proof of their joy, shouting, and crowding around him to grasp his hand in theirs
2609	metamorphoses	 They gaze, wonderingly, at the huge creature covering so much of the earth it lies on, and still think it unsafe to touch the beast, but nevertheless each wets his spear in its blood
2610	metamorphoses	Meleager, himself, pressed his foot down on the head of the deadly creature, and said to Atalanta ‘Girl from Nonacria, take the prize that is mine by right, and let my glory be shared with you
2611	metamorphoses	’ Then he gave her the spoils, the hide bristling with hair, and the head remarkable for its magnificent tusks
2612	metamorphoses	 She delighted in the giver no less than the gift, but the others were envious, and a murmur ran through the whole company
2613	metamorphoses	 Of these, Plexippus, and Toxeus, the sons of Thestius, Meleager’s uncles, stretching their arms out, shouted loudly: ‘Come on, girl, leave them alone: do not steal our titles to honour, and do not let too much faith in your beauty deceive you, lest your love-sick friend turns out to be no help to you
2614	metamorphoses	’ And they took the gifts away from her, and denied him the right to give them
2615	metamorphoses	 The descendant of Mars could not bear this, and bursting with anger, gnashing his teeth, he said: ‘Learn, you thieves of other men’s rights, the difference between threats and actions’, and plunged his iron point into Plexippus’s chest, he expecting nothing of that kind
2616	metamorphoses	 Meleager gave Toxeus, who stood in doubt, wanting to avenge his brother, but fearing his brother’s fate, scant time for doubt, and while his spear was still warm from the first brother’s murder, he warmed it again with the second brother’s blood
2617	metamorphoses	Althaea was carrying thanksgiving offerings, for her son Meleager’s victory, to the temple of the gods, when she saw them bringing back her dead brothers
2618	metamorphoses	 She filled the city with the clamour of wailing, beat her breasts, and replaced her golden robes with black
2619	metamorphoses	 But when she heard who the murderer was, she forgot her mourning, and her longing changed from tears to revenge
2620	metamorphoses	There was a piece of wood that the Three Sisters placed in the fire, when Althaea, the daughter of Thestius, was in the throes of childbirth
2621	metamorphoses	 As they spun the threads of fate firmly under their thumbs, they said: ‘We assign an equal span of time to you, O new born child, and to this brand
2622	metamorphoses	’ When the goddesses vanished, after speaking the prophecy, the mother snatched the burning branch from the fire, and doused it with water
2623	metamorphoses	 It had long been hidden away in the depths of the inner rooms, and preserved, had preserved your years, youth
2624	metamorphoses	 Your mother now brought it out, and called for pinewood and kindling: and, once that was in position, she lit the hostile flames
2625	metamorphoses	 Then she tried, four times, to throw the brand in the fire, and four times, held back
2626	metamorphoses	 The mother fought the sister in her, and the two tugged at the one heart
2627	metamorphoses	 Often her cheeks grew pale at imminent wickedness
2628	metamorphoses	 Often fierce anger filled her eyes with blood
2629	metamorphoses	 One moment she seemed like someone threatening some cruelty: the next you would think her full of compassion
2630	metamorphoses	 When her heart’s fierce passion dried up her tears, the tears welled up again
2631	metamorphoses	 As a ship, that the wind, and the tide opposing the wind, both seize, feels the twin forces and obeys the two, uncertainly, so the daughter of Thestius, was swayed by her emotions, and her anger alternately calmed, and then flared again
2632	metamorphoses	However, the sister in her begins to outweigh the mother, and to appease the shades of her own blood, with blood, she escapes guilt by incurring it
2633	metamorphoses	 Now, as the baleful fire strengthens, she cries ‘Let this be the funeral pyre that cremates my child
2634	metamorphoses	’ As she held the fatal brand in her deadly hand, and stood, wretched woman, in front of the funeral altars, she said ‘Eumenides, Triple Goddesses of Retribution, turn your faces towards these fearful rites! I take revenge, and I do a wicked thing: death must be atoned for by death: crime must be heaped on crime, ruin on ruin
2635	metamorphoses	 Let this impious house end in a flood of mourning! Shall, Oeneus, fortunate, rejoice in his victorious child, while Thestius is bereaved of his sons? Better for both to grieve
2636	metamorphoses	 Only, my brother’s spirits, new-made ghosts, recognise my sense of duty to you, and accept the sacrifice I prepare, so great its cost to me, the evil child of my womb! Ah me! What conclusion do I rush towards? My brothers, forgive a mother! The hand is unequal to what it began: I acknowledge he deserves to die, but I do not desire to be the cause of his death
2637	metamorphoses	" Shall he go unpunished? Shall he live, victorious, proud of his success, and be king in Calydon, while you lie there, the scant ashes of chill shadows? For my part I cannot suffer that to be: let the wicked die, and pull down his father’s hopes, his kingship, and the ruins of his country! Where are my maternal feelings? Where are the sacred allegiances of a parent? Where are the anxieties I suffered over those ten months? O, I wish, when you were an infant burning in those first flames, I had allowed it to be! By my gift, you lived: now for your own fault, you die! Suffer the consequences of what you have done, and give me back the life I twice gave you, once at your birth, once when I snatched at the brand, or let me join my brothers in the tomb!
"
2638	metamorphoses	I yearn to do it, and I cannot do it
2639	metamorphoses	 What shall I do? Now my brothers’ wounds are before my eyes and the image of all that blood: and now heart’s love, and the word ‘mother’ move me
2640	metamorphoses	 Woe to me! Evil is in your victory, my brothers: but victory you shall have: only let me follow you, and the comfort I bring you!’ She spoke, and turning her face away, with trembling hands, threw the fatal brand, into the midst of the fire
2641	metamorphoses	 The piece of wood itself gave, or seemed to give, a sigh, as it was attacked, and burnt, by the reluctant flames
2642	metamorphoses	Far off, and unaware, Meleager is alight with that fire, and feels his inner organs invisibly seared
2643	metamorphoses	 He controls the fierce agonies, with courage
2644	metamorphoses	 Nevertheless he is sad that he must die a bloodless, cowardly death, and calls Ancaeus fortunate in his wounds
2645	metamorphoses	 At the last, groaning with pain, he names his aged father, his brothers, his loving sisters, the companion of his bed, and, it may be, his mother
2646	metamorphoses	 The fire and the suffering flare up, and die away, again, and both are extinguished together
2647	metamorphoses	 Gradually his breath vanishes into the light breeze: gradually white ashes veil the glowing embers
2648	metamorphoses	Noble Calydon lies dead
2649	metamorphoses	 Young men and old lament, people and princes moan, and the women of Calydon, by the River Euenus, tear at their hair, and beat their breasts
2650	metamorphoses	 His father, prone on the ground, mars his aged features and white hair with dust, and rebukes himself for his long years
2651	metamorphoses	 As for his mother, conscious of her dreadful action, she has exacted punishment on herself, with her own hand driving the weapon into her body
2652	metamorphoses	 Not though the god had given me a hundred mouths speaking with tongues, the necessary genius, and all Helicon as my domain, could I describe the sad fate of his poor sisters
2653	metamorphoses	 Forgetting what is seemly, they strike their bruised chests, and while there is something left of the body, the body is caressed again and again, as they kiss it and kiss the bier on which it lies
2654	metamorphoses	Once he is ashes the ashes are gathered, and they press them to their breasts, throw themselves down on his tomb, and clasping the stone carved with his name, they drown the name with tears
2655	metamorphoses	 At last, Diana, satiated with her destruction of the house of Parthaon, lifted them up, all except Gorge, and Deianira, the daughter-in-law of noble Alcmena, and, making feathers spring from their bodies, and stretching long wings over their arms, she gave them beaks, and, changed to guinea-hens, the Meleagrides, launched them into the air
2656	metamorphoses	Meanwhile, Theseus, having played his part in the united effort, turned back towards Athens, Tritonia’s city, where Erectheus once ruled
2657	metamorphoses	 But the River Acheloüs, swollen with rain, blocked his immediate path, and stalled his journey
2658	metamorphoses	 ‘Come under my roof, famous scion of Cecrops,’ the river-god said, ‘and do not commit yourself to my devouring waters
2659	metamorphoses	 They are liable to carry solid tree-trunks along, in their roaring, and roll great boulders over on their sides
2660	metamorphoses	 I have seen whole byres, near the bank, swept away, with all their livestock: and neither the cattle’s strength nor the horses’ speed was of any use
2661	metamorphoses	 Many a strong man has been lost in the whirling vortices, when the torrent was loosed, after mountain snows
2662	metamorphoses	 You will be safer to stay till my river runs in its normal channel, when its bed holds only a slender stream
2663	metamorphoses	"’
"
2664	metamorphoses	Aegeus’s son nodded, and replied: ‘I will make use of your house, and your counsel, Acheloüs
2665	metamorphoses	’ And so he did
2666	metamorphoses	 He entered the dark building, made of spongy pumice, and rough tufa
2667	metamorphoses	 The floor was moist with soft moss, and the ceiling banded with freshwater mussel and oyster shells
2668	metamorphoses	Now Hyperion, the sun, had measured out two thirds of his path of light, when Theseus and his companions of the hunt seated themselves on couches
2669	metamorphoses	 Here was Pirithoüs, Ixion’s son, and there, Lelex, Troezen’s hero, his temples already streaked with thinning grey hair, and there were others whom the Acarnanian river-god, greatly delighted to have such a guest, judged worthy of equal honour
2670	metamorphoses	 Quickly the barefoot nymphs set out dishes of food on the nearby tables, and when they had been cleared again, poured wine in jewelled cups
2671	metamorphoses	 Then the greatest of heroes looking out over the waters below, asked: ‘What is that place?’ (He pointed with his finger
2672	metamorphoses	") ‘Tell me what name the island has, though it seems more than an island!’
"
2673	metamorphoses	The river-god replied ‘What you see is not one island: five pieces of land lie together, but the distance conceals their distinctiveness
2674	metamorphoses	 This will make you less astonished at what Diana did to Calydon when she was slighted
2675	metamorphoses	 Those islands were once nymphs, who, though they had slaughtered ten bullocks and invited the rural gods to the festival, forgot me as they led the festal dance
2676	metamorphoses	 I swelled with anger, as fierce as when my flood is at its fullest, and terrible in wind and wave, I tore forest from forest and field from field, and swept the nymphs, who then, at last, remembered me, along with the place they trod, into the sea
2677	metamorphoses	 There the ocean and my waters separated what had been continuous ground, and split it into as many parts as you see islands, the Echinades, there in the midst of the waves
2678	metamorphoses	But as you can see for yourself, far off, far off one island vanishes, dear to me: the sailors call it Perimele
2679	metamorphoses	 I loved her and stole her virginity
2680	metamorphoses	 At which her father, unable to accept it, threw his daughter from the cliffs into the deep, intending to destroy her
2681	metamorphoses	 I caught her, and holding her as she swam, I cried: ‘O God of the Trident, to whom rule over the restless waves, closest to earth, fell by lot, give your aid I beg, and grant a place to one whom a father’s anger drowns, or allow her to be that place herself!’ While I spoke, new earth clasped her body, as she swam, and a solid island rose, round her changed limbs
2682	metamorphoses	At this, the river-god fell silent
2683	metamorphoses	 The wonder of the thing had gripped them all
2684	metamorphoses	 But that daring spirit, Pirithoüs, son of Ixion, scornful of the gods, laughed at their credulity
2685	metamorphoses	 ‘These are fictions you tell of, Acheloüs, and you credit the gods with too much power, if you think they can give and take away the forms of things
2686	metamorphoses	’ The others were startled, and disapproved of his words, Lelex above all, experienced in mind and years, who said: ‘The power of the gods is great and knows no limit, and whatever heaven decrees comes to pass
2687	metamorphoses	 To help convince you, in the hills of Phrygia, an oak and a lime tree stand side by side, surrounded by a low wall
2688	metamorphoses	 I have seen the place, since Pittheus, king of Troezen, sent me into that country, where his father Pelops once ruled
2689	metamorphoses	There is a swamp not far from there, once habitable land but now the haunt of diving-birds and marsh-loving coots
2690	metamorphoses	 Jupiter went there, disguised as a mortal, and Mercury, the descendant of Atlas, setting aside his wings, went with his father, carrying the caduceus
2691	metamorphoses	 A thousand houses they approached, looking for a place to rest: a thousand houses were locked and bolted
2692	metamorphoses	 But one received them: it was humble it is true, roofed with reeds and stems from the marsh, but godly Baucis and the equally aged Philemon, had been wedded in that cottage in their younger years, and there had grown old together
2693	metamorphoses	 They made light of poverty by acknowledging it, and bearing it without discontent of mind
2694	metamorphoses	 It was no matter if you asked for owner or servant there: those two were the whole household: they gave orders and carried them out equally
2695	metamorphoses	So when the gods from heaven met the humble household gods, and stooping down, passed the low doorway, the old man pulled out a bench, and requested them to rest their limbs, while over the bench Baucis threw a rough blanket
2696	metamorphoses	 Then she raked over the warm ashes in the hearth, and brought yesterday’s fire to life, feeding it with leaves and dried bark, nursing the flames with her aged breath
2697	metamorphoses	 She pulled down finely divided twigs and dry stems from the roof, and, breaking them further, pushed them under a small bronze pot
2698	metamorphoses	 Next she stripped the leaves from vegetables that her husband had gathered from his well-watered garden
2699	metamorphoses	 He used a two-pronged stick to lift down a wretched-looking chine of meat, hanging from a blackened beam, and, cutting a meagre piece from the carefully saved chine, put what had been cut, to seethe, in boiling water
2700	metamorphoses	In the meantime they made conversation to pass the time, and prevent their guests being conscious of the delay
2701	metamorphoses	 There was a beech wood tub, suspended by its handle from a crude peg: this had been filled with warm water, and allowed their visitors to refresh their limbs
2702	metamorphoses	 In the middle of the floor there was a mattress of soft sedges
2703	metamorphoses	 Placed on a frame and legs of willow it made a couch
2704	metamorphoses	 They covered it with cloths, that they only used to bring out for the times of sacred festivals, but even these were old and worn, not unworthy of the couch
2705	metamorphoses	 The gods were seated
2706	metamorphoses	The old woman, her skirts tucked up, her hands trembling, placed a table there, but a table with one of the three legs unequal: a piece of broken pot made them equal
2707	metamorphoses	 Pushed underneath, it countered the slope, and she wiped the level surface with fresh mint
2708	metamorphoses	 On it she put the black and green olives that belong to pure Minerva, and the cornelian cherries of autumn, preserved in wine lees; radishes and endives; a lump of cheese; and lightly roasted eggs, untouched by the hot ashes; all in clay dishes
2709	metamorphoses	 After this she set out a carved mixing bowl for wine, just as costly, with cups made of beech wood, hollowed out, and lined with yellow bees’ wax
2710	metamorphoses	 There was little delay before the fire provided its hot food, and the wine, of no great age, circulated, and then, removed again, made a little room for the second course
2711	metamorphoses	 There were nuts, and a mix of dried figs and wrinkled dates; plums, and sweet-smelling apples in open wicker baskets; and grapes gathered from the purple vines
2712	metamorphoses	 In the centre was a gleaming honeycomb
2713	metamorphoses	 Above all, there was the additional presence of well-meaning faces, and no unwillingness, or poverty of spirit
2714	metamorphoses	"’
"
2715	metamorphoses	‘Meanwhile the old couple noticed that, as soon as the mixing bowl was empty, it refilled itself, unaided, and the wine appeared of its own accord
2716	metamorphoses	 They were fearful at this strange and astonishing sight, and timidly Baucis and Philemon murmured a prayer, their palms upwards, and begged the gods’ forgiveness for the meal, and their un-preparedness
2717	metamorphoses	 They had a goose, the guard for their tiny cottage: as hosts they prepared to sacrifice it for their divine guests
2718	metamorphoses	 But, quick-winged, it wore the old people out and, for a long time, escaped them, at last appearing to take refuge with the gods themselves
2719	metamorphoses	 Then the heaven-born ones told them not to kill it
2720	metamorphoses	 “We are gods,” they said, “and this neighbourhood will receive just punishment for its impiety, but to you we grant exemption from that evil
2721	metamorphoses	 Just leave your house, and accompany our steps, as we climb that steep mountainside together
2722	metamorphoses	"”
"
2723	metamorphoses	They both obeyed, and leaning on their sticks to ease their climb, they set foot on the long slope
2724	metamorphoses	 When they were as far from the summit as a bowshot might carry, they looked back, and saw everywhere else vanished in the swamp: only their own roof was visible
2725	metamorphoses	 And while they stood amazed at this, mourning their neighbours’ fate, their old cottage, tiny even for the two of them, turned into a temple
2726	metamorphoses	 Wooden poles became pillars, and the reed thatch grew yellow, until a golden roof appeared, richly carved doors, and a marble pavement covering the ground
2727	metamorphoses	 Then the son of Saturn spoke, calmly, to them: “Ask of us, virtuous old man, and you, wife, worthy of a virtuous husband, what you wish
2728	metamorphoses	"”
"
2729	metamorphoses	When he had spoken briefly with Baucis, Philemon revealed their joint request to the gods
2730	metamorphoses	 “We ask to be priests and watch over your temple, and, since we have lived out harmonious years together, let the same hour take the two of us, so that I never have to see my wife’s grave, nor she have to bury me
2731	metamorphoses	” The gods’ assurance followed the prayer
2732	metamorphoses	 They had charge of the temple while they lived: and when they were released by old age, and by the years, as they chanced to be standing by the sacred steps, discussing the subject of their deaths, Baucis saw Philemon put out leaves, and old Philemon saw Baucis put out leaves, and as the tops of the trees grew over their two faces, they exchanged words, while they still could, saying, in the same breath: “Farewell, O dear companion”, as, in the same breath, the bark covered them, concealing their mouths
2733	metamorphoses	The people of Bithynia still show the neighbouring trees there, that sprang from their two bodies
2734	metamorphoses	 Trustworthy old men related these things to me (there was no reason why they should wish to lie)
2735	metamorphoses	 For my part, I saw garlands hanging from the branches, and placing fresh ones there said: “Let those who love the gods become gods: let those who have honoured them, be honoured
2736	metamorphoses	"” ’
"
2737	metamorphoses	Lelex finished, and the tale and the teller of it had moved them all, Theseus particularly
2738	metamorphoses	 He wished to hear more of the marvellous acts of the gods
2739	metamorphoses	 Acheloüs, the river-god of Calydon, leaning on his elbow, said: ‘Hero, there are those who, once changed in form, retain that transformation: there are others who are allowed to transmute into many shapes: you, for instance, Proteus, inhabitant of the earth-encircling sea
2740	metamorphoses	 A moment ago they saw you as a young man, then as a lion: now as a raging boar, then as a serpent, they fear to touch: and, in a moment, horns revealed you as a bull
2741	metamorphoses	 Often you might have appeared as a stone, often, also, as a tree: sometimes, you formed the likeness of running water, and became a river: sometimes fire, water’s opposite
2742	metamorphoses	" 
"
2743	metamorphoses	Mestra, Erysichthon’s daughter, the wife of Autolycus, had no less power
2744	metamorphoses	 Her father was a man scornful of the gods, who burnt no incense on their altars
2745	metamorphoses	 Erysichthon, it is said, once violated the grove of Ceres with an axe, and desecrated the ancient woods with iron
2746	metamorphoses	 Within them stood a great oak, massive with the years, a sacred grove in itself: strands of wool, wreaths of flowers and votive tablets surrounded it, evidence of prayers granted
2747	metamorphoses	 Often beneath it the Dryads held their festive dances: often, also, linking hands, in line, they circled its trunk’s circumference, its massive girth measuring fifteen arm’s-lengths round
2748	metamorphoses	 The other trees were not less far below it than the grass was far below all of them
2749	metamorphoses	 Triopas’s son would not hold back the blade, even for those reasons, commanding his servants to fell the sacred oak
2750	metamorphoses	When he saw them hesitating at the order, the wretched man snatched the axe from one of them, saying: “Though this be, itself, the goddess, not just what the goddess loves, now its leafy crown will meet the earth
2751	metamorphoses	” As he spoke, while he balanced the blade, for the slanting stroke, Ceres’s oak-tree trembled all over and gave a sigh, and at the same time its acorns and its leaves began to whiten, and its long branches grew pale
2752	metamorphoses	 And, when his impious hand made a gash in the trunk, blood poured out of its damaged bark, like the crimson tide from its severed neck, when the mighty bull falls, in sacrifice, before the altar
2753	metamorphoses	All stood astonished, and one of them tried bravely to prevent the evil, and hinder the barbarous double-edged weapon
2754	metamorphoses	 But the Thessalian glared at him, saying: “Here’s the prize for your pious thought!” and swinging his blade at the man not the tree, struck his head from his trunk
2755	metamorphoses	" He was hewing at the oak-tree repeatedly, when the sound of a voice came from inside the oak, chanting these words:
"
