oblivion	-0.694	-0.34	-0.436
oblivious	-0.542	-0.224	-0.29
oblong	0.122	-0.09	-0.26
obnoxious	-0.824	0.204	-0.488
oboe	0.02	-0.32	-0.216
obscene	-0.9	0.49	-0.304
obscenity	-0.834	0.686	-0.164
obscure	-0.26	0.102	-0.444
obscured	-0.77	-0.288	-0.404
obscurity	-0.584	-0.216	-0.24
observance	0.062	-0.37	0.264
observant	0.48	-0.156	0.416
observation	0.266	-0.134	0.334
observatory	0.286	-0.352	0.462
observe	0.542	-0.22	-0.28
observer	0.326	-0.274	0.206
observing	0.166	-0.2	0.37
obsess	-0.776	0.692	0.018
obsessed	-0.562	0.68	-0.122
obsessing	-0.654	0.546	0.396
obsession	-0.542	0.694	0.142
obsessive	-0.562	0.646	-0.04
obsolescence	-0.5	-0.138	-0.246
obsolete	-0.326	-0.358	-0.5
obstacle	-0.592	0.416	-0.328
obstetrician	0.042	0.272	0.208
obstetrics	0.06	0.164	0.128
obstinate	-0.708	0.392	0.124
obstruct	-0.77	0.32	-0.084
obstruction	-0.75	0.484	-0.018
obstructive	-0.592	0.3	0.226
obtain	0.52	-0.124	0.462
obtainable	0.354	-0.346	0.404
obtuse	-0.438	-0.08	-0.31
obverse	-0.06	-0.212	-0.072
obvious	0.25	-0.328	0.17
ocarina	0.082	-0.216	-0.268
occasion	0.4	-0.098	-0.204
occasional	-0.02	-0.404	-0.226
occasionally	0.076	-0.52	-0.472
occipital	-0.204	-0.184	0.036
occlusion	-0.388	-0.122	-0.116
occult	-0.416	-0.236	-0.188
occupancy	0.25	-0.058	0.442
occupant	0	-0.166	-0.034
occupation	0.124	-0.06	0.384
occupational	0.166	-0.062	0.192
occupied	-0.326	0.092	-0.118
occupier	-0.146	-0.124	0.2
occupy	-0.208	0.04	0.178
occupying	0.146	-0.076	0.038
occur	-0.098	0.122	0.02
occurrence	0.146	0.38	0.082
ocd	-0.334	-0.056	-0.26
ocean	0.646	-0.384	0.284
oceanic	0.48	-0.366	0.264
octagon	0.204	-0.302	-0.076
octave	-0.124	-0.24	-0.036
octopus	0.426	-0.244	-0.178
ocular	-0.164	-0.26	-0.2
odd	-0.47	-0.326	-0.396
oddball	-0.368	-0.28	-0.286
oddity	-0.376	0.114	-0.228
odds	0	-0.056	0.36
ode	0.208	-0.462	0.038
odious	-0.53	0.416	-0.53
odometer	-0.266	-0.06	-0.224
odor	-0.326	-0.274	-0.192
odyssey	0.244	0.384	0.42
oedipal	-0.376	0.15	0.018
oestrogen	0.042	0.216	0.122
oeuvre	0.306	-0.032	0.196
offal	-0.396	-0.06	-0.396
offence	-0.376	0.596	-0.108
offend	-0.812	0.608	-0.334
offended	-0.624	0.38	-0.326
offender	-0.792	0.702	0.074
offense	-0.54	0.53	0.02
offensive	-0.73	0.764	0.2
offer	0.5	0.49	0.192
offered	0.164	-0.02	0.088
offering	0.376	-0.076	0.17
offhand	-0.224	0	-0.264
office	-0.146	-0.396	0.018
officer	0.084	-0.14	0.754
offices	-0.062	-0.376	0.068
official	0.292	0.13	0.666
officiate	0.376	-0.094	0.408
offing	-0.02	-0.176	-0.106
offload	-0.042	-0.112	0.05
offset	0.438	-0.212	0.408
offshoot	0.034	-0.34	-0.278
offshore	-0.166	-0.032	-0.118
offside	-0.354	0.038	-0.114
offspring	0.312	-0.13	0.2
oft	0	-0.384	-0.052
oftentimes	0.142	0	-0.036
ogre	-0.73	0.396	0.02
ohdear	-0.084	0.038	-0.116
ohgod	0	0.114	-0.122
ohno	-0.208	-0.05	-0.24
ohshit	-0.54	0.188	-0.314
oil	0.042	-0.444	-0.388
oils	-0.082	-0.542	-0.218
oily	-0.448	0.066	-0.23
oink	0	-0.1	-0.422
ointment	-0.124	-0.458	-0.204
okra	-0.062	-0.2	-0.276
olden	-0.432	-0.574	-0.15
oldie	-0.274	-0.274	-0.316
oldies	-0.124	-0.4	-0.176
olfactory	0.204	-0.182	-0.096
oligarchy	-0.346	0.134	0.482
olive	0.142	-0.538	-0.188
omega	0.058	-0.326	0.052
omelet	0.416	-0.354	-0.37
omen	-0.22	0.314	0.166
omgomgomg	-0.02	0.102	-0.284
ominous	-0.49	0.46	0.02
omission	-0.266	-0.334	-0.45
omit	-0.34	-0.47	-0.098
omitted	-0.48	-0.53	-0.578
omnibus	-0.02	-0.18	-0.054
omnipotence	0.334	0.586	0.732
omnipotent	0.438	0.358	0.838
omnipresent	0.376	-0.096	0.65
omniscient	0.312	-0.332	0.556
onboard	0.224	-0.098	-0.018
oncologist	-0.48	0.308	0.28
oncology	-0.592	-0.152	0
oncoming	0.188	0.25	0.546
one	0.084	-0.416	-0.26
oneday	0.334	-0.51	-0.252
onedge	-0.042	0.104	-0.2
onelove	0.632	0.154	0.082
oneness	0.49	-0.456	0.44
onerous	0	-0.04	-0.076
oneself	0.32	-0.326	-0.034
ongoing	0.348	-0.032	0.112
onion	-0.244	-0.266	-0.236
onset	0.346	-0.006	0
onslaught	-0.604	0.878	0.434
onstage	0.438	0.346	0.166
ontology	0.02	-0.1	0.036
onus	0.124	0.04	0.538
onward	0.334	0.076	0.482
onyx	0.142	-0.078	-0.24
oodles	-0.02	-0.252	-0.108
oomph	-0.102	0.226	-0.37
ooze	-0.312	0.154	-0.334
oozing	-0.524	0.03	-0.146
op	-0.04	-0.196	-0.302
opacity	-0.058	-0.498	-0.488
opal	0.246	-0.042	-0.242
opaque	-0.312	-0.47	-0.316
ope	-0.25	-0.24	-0.21
open	0.24	-0.04	0.138
opener	0.168	0.052	-0.246
opening	0.334	0.02	0.24
openly	0.206	-0.224	0.106
openness	0.674	0.122	0.334
opera	0.428	0	-0.034
operate	0.164	0.38	0.382
operatic	-0.25	-0.096	0.254
operation	-0.05	0.222	0.51
operational	0.124	0.14	0.358
operations	-0.04	0.098	0.596
operative	0.082	0.27	0.436
operator	0.224	0.26	0.452
ophthalmic	-0.146	-0.23	-0.112
ophthalmologist	0.104	-0.222	-0.018
opiate	-0.438	0.188	0.196
opinion	0.188	-0.036	0.276
opinionated	-0.688	0.6	-0.018
opium	-0.448	-0.02	-0.334
opponent	-0.84	0.482	0.432
opportune	0.592	0.076	0.534
opportunism	0.142	0.504	0.346
opportunity	0.876	0.49	0.666
oppose	-0.138	0.6	-0.054
opposed	-0.816	-0.08	0.212
opposing	-0.624	0.32	0.036
opposite	-0.53	0.09	-0.184
opposites	-0.438	0.036	-0.076
opposition	-0.73	0.458	0.184
oppress	-0.628	0.308	0.11
oppressed	-0.762	0.28	-0.482
oppression	-0.84	0.346	0.23
oppressive	-0.448	0.18	0.334
oppressor	-0.68	0.552	0.258
ops	-0.166	0.1	0.056
opt	0.02	-0.058	-0.31
optic	0.326	-0.232	0.188
optical	0.354	-0.378	0.084
optics	0.124	-0.428	0.16
optimism	0.898	0.13	0.628
optimist	0.75	0.078	0.574
optimistic	0.958	0.16	0.642
optimum	0.784	-0.062	0.616
option	0.024	-0.146	-0.282
optional	0.51	-0.3	-0.12
optionally	-0.27	-0.19	-0.038
options	0.244	-0.346	-0.054
optometrist	-0.108	-0.09	0.336
opulence	0.24	0.23	0.296
opulent	0.124	0.32	0.32
opus	-0.084	-0.264	-0.218
oracle	0.104	0.062	0.34
oral	0.06	-0.104	-0.25
orange	0.292	-0.736	-0.408
orange juice	0.438	-0.314	-0.11
orangutan	-0.14	0.12	-0.058
oration	0.292	-0.37	0.366
orator	0.334	-0.25	0.364
oratory	0.204	-0.056	0.386
orb	-0.074	-0.26	-0.112
orbit	0.122	-0.156	0.15
orbital	-0.084	-0.098	0.118
orbiting	0.04	0.286	0.108
orbs	-0.062	-0.29	-0.036
orc	-0.52	0.02	-0.224
orchard	0.52	-0.462	-0.334
orchestra	0.416	0	0.328
orchid	0.68	-0.31	-0.236
ordained	0.47	-0.182	0.462
ordeal	-0.312	0.078	0.058
order	0.56	-0.41	0.628
orderly	0.688	-0.52	0.322
ordinance	0.23	-0.096	0.552
ordinary	-0.25	-0.376	-0.428
ordination	0.376	-0.02	0.53
ordnance	-0.292	0.65	0.358
ore	0	-0.334	-0.288
oregano	0.192	-0.346	-0.5
organ	0.02	-0.062	0.076
organic	0.438	-0.314	0.07
organism	-0.086	0.118	0.6
organist	0.48	-0.062	0.338
organization	0.62	0.07	0.702
organize	0.604	0.31	0.562
organized	0.632	-0.326	0.492
organizer	0.208	0.154	0.692
orgasm	0.688	0.726	0.352
orgies	-0.224	0.906	-0.134
orgy	-0.308	0.924	0.072
orient	0.334	-0.156	0.334
oriental	0.184	-0.182	0.196
orientation	0.334	-0.092	0.372
orifice	-0.104	-0.29	-0.114
origami	0.368	-0.448	-0.412
origin	0.458	-0.13	0.182
original	0.53	-0.04	0.492
originality	0.796	0	0.648
originate	0.404	0	0.732
origination	0.52	-0.114	0.208
originator	0.184	0.02	0.736
ornament	0.122	-0.254	-0.118
ornamental	0.326	-0.216	-0.08
ornamentation	0.326	-0.058	-0.056
ornamented	0.354	-0.3	-0.02
ornate	0.624	-0.288	0
ornery	-0.278	0.04	0.018
orphan	-0.734	-0.224	-0.72
orphanage	-0.632	-0.122	-0.15
orphaned	-0.876	-0.14	-0.544
orthodontist	-0.062	0.23	0.128
orthodox	-0.224	-0.058	0.294
orthodoxy	-0.458	-0.224	0.224
orthogonal	0	-0.372	0.08
orthopedic	-0.188	-0.308	-0.054
oscillate	-0.102	0.16	-0.206
oscillating	-0.062	0.096	-0.196
oscillation	0.124	-0.134	-0.138
oscillatory	-0.25	0.04	-0.04
ostensible	0.084	0.098	0.17
ostensibly	-0.054	0.058	0.018
ostentatious	-0.042	0.588	0.296
ostracized	-0.77	0.38	-0.246
ostrich	0.184	-0.236	-0.518
other	-0.056	-0.54	-0.482
otter	-0.122	-0.568	-0.322
otto	-0.146	-0.15	-0.192
ottoman	0.062	-0.326	-0.112
ought	-0.124	0.022	-0.132
ounce	0.062	-0.49	-0.424
oust	-0.408	0.432	-0.112
outage	-0.388	0.368	-0.124
outback	0	-0.352	-0.14
outbid	0.188	0.244	0.08
outboard	-0.104	-0.018	-0.088
outbreak	-0.48	0.264	-0.056
outburst	-0.582	0.604	0.056
outcast	-0.694	-0.102	-0.294
outcome	0.23	-0.056	0.37
outcry	-0.458	0.546	0.436
outdated	-0.666	-0.528	-0.548
outdo	0.542	0.5	0.746
outdoor	0.628	-0.488	-0.106
outdoors	0.562	-0.112	-0.094
outer	0.104	-0.058	-0.088
outfit	0.52	-0.02	0.132
outgoing	0.3	-0.056	0.076
outgrow	0.02	0.058	0.444
outgrowth	0.542	0.24	0.376
outhouse	-0.438	0.038	-0.49
outing	0.542	0.344	0.268
outlandish	-0.104	0.474	0.314
outlast	0.24	0.572	0.37
outlaw	-0.49	0.324	-0.036
outlet	0.22	-0.208	-0.51
outline	0.084	-0.27	0.018
outlines	0.312	-0.196	0.302
outlive	0.13	0.538	0.448
outlook	0.66	0.05	0.25
outlying	-0.08	0.124	0.006
outnumber	-0.306	0.23	0.154
outpatient	-0.48	-0.2	-0.21
outpost	0.27	0.142	0.35
outpouring	0.124	0.37	0.104
output	0.208	-0.222	-0.132
outrage	-0.88	0.378	0.084
outraged	-0.688	0.392	0.076
outrageous	-0.694	0.89	0.426
outrank	0.306	0.286	0.634
outreach	0.08	-0.076	0.344
outright	0.534	-0.208	0.51
outrun	0.062	0.666	0.146
outset	0.5	0	0.164
outsider	-0.204	0.098	-0.106
outskirts	-0.052	0.038	-0.376
outsmart	0.346	0.314	0.728
outspoken	0.164	-0.174	0.334
outstanding	0.796	0.52	0.792
outstretched	-0.104	-0.038	0.038
outward	-0.102	-0.122	-0.27
outwards	-0.12	-0.056	-0.2
outweigh	-0.028	0.2	0.364
outwit	-0.396	0.51	-0.288
oval	-0.166	-0.44	-0.34
ovary	-0.062	-0.202	-0.44
ovate	-0.23	-0.428	-0.264
ovation	0.438	0.516	0.5
oven	0.166	-0.15	0.212
overactive	0.334	0.77	0.184
overall	0.166	-0.26	0.34
overalls	0	-0.216	-0.254
overbearing	-0.354	0.666	0.722
overburden	-0.77	0.51	0.092
overcast	-0.166	-0.5	-0.05
overcharged	-0.448	0.56	0.138
overcoat	0.188	-0.47	-0.14
overcome	0.438	0.378	0.696
overcoming	0.684	0.53	0.71
overcrowded	-0.416	0.04	-0.018
overdo	-0.688	0.728	0.204
overdose	-0.78	0.64	-0.064
overdrive	-0.394	0.43	0.464
overdue	-0.75	-0.146	-0.482
overestimate	-0.266	0.592	-0.112
overestimated	-0.312	0.292	0.054
overflow	-0.204	0.584	0
overflowing	-0.122	0.592	0.27
overgrown	-0.334	0	-0.262
overgrowth	-0.166	0.58	0.346
overhanging	0.396	0.51	0.624
overhaul	0	0.302	-0.018
overhead	-0.312	0.4	0.076
overhear	0.3	-0.27	0.16
overheated	-0.5	0.196	0.094
overjoyed	0.816	0.416	0.51
overkill	-0.242	0.722	0.356
overlaid	0.24	0.22	0.352
overlap	0.188	0.23	0.254
overlapping	0.19	0.156	0.368
overlay	0.128	0.192	0.498
overload	-0.238	0.38	0.304
overlook	-0.416	-0.164	-0.17
overlord	0.5	0.51	0.864
overlying	0	0.038	0.382
overpaid	-0.142	0.34	0.17
overpass	0.124	0.122	0.13
overplayed	-0.552	0.596	0.172
overpower	-0.104	0.718	0.566
overpowering	-0.216	0.558	0.178
overpriced	-0.458	0.112	-0.056
overprotective	-0.104	0.346	0.482
overrated	-0.376	0.26	-0.036
overreact	-0.388	0.824	-0.058
override	-0.368	-0.018	0.058
overriding	-0.52	-0.02	-0.232
overrule	-0.552	-0.176	-0.142
overrun	-0.458	0.528	0.196
oversee	0.082	0.298	0.556
overseer	0.104	0.04	0.746
overshadow	-0.334	0.098	0.308
oversight	-0.23	0.236	0.446
oversized	0.104	0.08	0.358
overslept	-0.184	-0.37	-0.4
overstate	-0.438	0.558	0.27
overstock	-0.312	0.184	0.178
overt	0.416	-0.348	0.214
overtake	0.146	0.24	0.436
overtaken	0.188	0.104	0.404
overthemoon	0.286	0.062	-0.038
overthinker	-0.14	0.212	0.104
overthinking	-0.184	0.522	0.05
overthrow	-0.48	0.736	0.24
overtime	-0.106	0.008	0.058
overtired	-0.58	-0.286	-0.454
overture	-0.02	-0.196	-0.018
overturn	-0.52	0.53	-0.208
overview	0.23	-0.24	0.078
overweight	-0.896	0	-0.222
overwhelm	-0.5	0.646	-0.076
overwhelmed	-0.318	0.36	-0.304
overwhelming	-0.346	0.66	0.28
overworked	-0.734	0.34	-0.226
overwrought	-0.688	0.8	0.142
overzealous	-0.146	0.608	0.406
owe	0	-0.142	-0.228
owing	-0.208	-0.386	-0.238
owl	0.04	-0.46	-0.358
owner	0.552	-0.102	0.84
ownership	0.256	-0.11	0.482
ox	-0.166	-0.208	-0.176
oxidation	-0.094	-0.17	-0.578
oxide	-0.292	-0.246	-0.404
oxygen	0.816	-0.38	0.15
oxymoron	-0.146	-0.038	-0.204
oyster	0	-0.378	-0.346
ozone	0.12	-0.31	0.036
pace	0.02	-0.24	-0.22
pacemaker	-0.104	0.138	0.164
pacific	0.254	-0.764	0.16
pacified	0.604	-0.612	-0.172
pacifier	0.23	-0.316	-0.288
pacifist	0.326	-0.694	0.114
pacify	0.624	-0.434	0.258
pacing	0.166	0.102	-0.018
pack	0.02	-0.306	-0.05
package	0.142	-0.134	-0.114
packaging	0.208	-0.214	0.098
packer	0.04	-0.04	0.074
packet	0.164	-0.23	-0.186
pact	-0.116	-0.112	0.186
pad	0.368	-0.442	-0.34
padded	0.212	-0.576	-0.258
padding	0.122	-0.204	-0.154
paddle	0.122	-0.25	-0.214
paddle boat	0.326	-0.254	-0.17
paddock	-0.04	-0.142	-0.038
paddy	0.306	-0.34	-0.34
padlock	-0.082	-0.432	-0.086
padre	0.368	-0.186	0.294
paean	0.104	0.094	-0.058
pagan	-0.416	0.156	0.084
paganism	-0.52	0.28	-0.178
page	0.354	-0.552	-0.444
pageant	0.438	0.334	0.302
pager	0.02	0.052	0.108
pagination	-0.082	-0.334	-0.2
paging	0.084	-0.204	-0.154
pagoda	0.142	-0.482	-0.13
pail	-0.104	-0.646	-0.624
pain	-0.976	0.53	-0.21
pained	-0.776	0	-0.5
painful	-0.9	0.484	-0.34
painfully	-0.688	0.44	-0.186
painkiller	-0.026	-0.376	-0.038
painless	0.57	-0.654	-0.018
pains	-0.788	0.346	-0.276
painstaking	-0.208	-0.33	-0.228
paint	0.334	-0.314	-0.174
paintball	0.23	0.49	0.074
paintbrush	0.428	-0.548	-0.294
painted	0.334	-0.334	-0.152
painter	0.354	-0.268	-0.026
painting	0.584	-0.352	-0.334
pair	0.104	-0.366	-0.392
paisley	0.062	-0.346	-0.306
pajama	0.816	-0.686	-0.51
pajamas	0.438	-0.66	-0.472
pal	0.624	-0.148	0.192
palace	0.756	0.02	0.608
palatable	0.646	0	0.188
palate	0.25	-0.3	-0.284
pale	-0.438	-0.482	-0.51
paleontology	-0.124	-0.384	0.234
palette	0.18	-0.334	-0.59
pall	-0.446	-0.226	-0.212
palladium	-0.06	-0.24	-0.214
pallet	0.208	-0.518	-0.302
palliative	0.096	-0.212	0.036
palm	0.062	-0.612	-0.32
palmer	-0.04	-0.462	-0.174
palomino	0.232	-0.302	-0.208
palpable	0.104	-0.314	0.222
palpitations	-0.166	0.404	0.056
palsy	-0.834	-0.108	-0.558
paltry	-0.334	-0.018	-0.36
pamper	0.584	-0.358	-0.304
pamphlet	0.06	-0.5	-0.346
pan	0.468	-0.636	-0.272
panacea	-0.16	-0.146	0.226
panache	0.02	-0.274	-0.388
pancake	0.604	-0.452	-0.272
pancakes	0.688	-0.254	-0.196
pancreas	-0.062	-0.396	-0.268
panda	0.292	-0.612	-0.188
pandemic	-0.68	0.58	0.088
pandemonium	-0.542	0.77	0
pane	-0.23	-0.5	-0.112
panel	-0.062	-0.358	-0.15
pang	-0.708	0.19	-0.09
panhandle	-0.118	-0.138	-0.172
panic	-0.876	0.876	-0.2
panicattack	-0.49	0.448	-0.228
panicked	-0.8	0.898	-0.48
panicking	-0.812	0.764	-0.334
panicky	-0.432	0.924	-0.214
panier	0	-0.216	-0.24
panorama	0.438	-0.196	0.25
panoramic	0.084	-0.076	0.368
pansy	0.306	-0.434	0.178
pant	-0.104	-0.074	-0.182
pantheon	-0.712	-0.18	0.22
panther	-0.394	0.188	0.364
panties	0.188	0.058	-0.376
pantomime	0.104	-0.038	-0.23
pantry	0.244	-0.412	-0.376
pants	0.346	-0.36	-0.334
panty	-0.098	0.114	-0.394
pantyhose	0.14	0.078	-0.5
pap	-0.124	-0.194	-0.396
papa	0.312	-0.32	0.054
papacy	-0.038	-0.474	0.106
papal	-0.014	-0.392	0.118
papaya	0.26	-0.388	-0.4
paper	0.04	-0.754	-0.414
paperback	0.266	-0.462	-0.372
paperboy	0.042	-0.02	-0.058
paperweight	-0.158	-0.444	-0.134
paperwork	-0.104	-0.29	-0.156
paprika	-0.166	-0.5	-0.472
papyrus	-0.082	-0.52	-0.352
par	0.23	-0.256	-0.142
parable	-0.042	-0.286	0.05
parabola	0.084	-0.174	0.24
parabolic	-0.082	0.018	0
parachute	0.124	0.574	0.128
parade	0.584	0.37	0.018
paradigm	0.146	-0.142	0.558
paradise	0.75	0.08	0.592
paradox	-0.166	-0.116	-0.036
paradoxical	-0.188	0.094	-0.134
paraffin	-0.148	-0.418	-0.314
paragon	-0.02	-0.138	-0.054
paragraph	0.02	-0.672	-0.462
parakeet	0.152	-0.226	-0.546
paralegal	-0.042	-0.06	0.038
parallax	-0.126	-0.212	-0.058
parallel	0.136	-0.432	-0.07
parallelism	0.098	-0.274	0.054
paralysis	-0.688	0	-0.39
paralyze	-0.624	-0.266	-0.058
paramedic	0.346	-0.072	0.272
paramedics	-0.042	0.188	0.424
paramilitary	-0.692	0.608	0.454
paramount	0.542	0.23	0.804
paranoia	-0.708	0.682	-0.186
paranoid	-0.756	0.836	-0.272
paranormal	-0.666	0.628	0.12
parapet	-0.1	-0.288	-0.442
paraphernalia	-0.114	0.452	0.018
paraphrase	0	-0.25	-0.112
paraplegic	-0.624	-0.118	-0.358
parasite	-0.816	-0.116	-0.352
parasitic	-0.926	0.2	-0.272
parasol	0.208	-0.49	-0.392
parcel	0.32	-0.352	-0.178
parcels	0.102	-0.11	-0.164
parched	-0.5	-0.53	-0.49
parchment	0.23	-0.544	-0.09
pardon	0.104	-0.174	0.084
pare	0	-0.288	-0.382
parenchyma	0	-0.202	0.19
parent	0.624	-0.286	0.72
parentage	0.806	-0.236	0.19
parental	0.52	-0.14	0.254
parenthesis	0.02	-0.49	-0.24
parenthetical	-0.02	-0.346	-0.218
parenthood	0.5	0.26	0.564
parenting	0.624	0.04	0.352
pariah	-0.206	-0.044	-0.414
parietal	-0.038	-0.334	-0.018
paring	-0.142	-0.118	-0.352
parish	0.396	-0.292	0.164
parity	0.164	-0.188	-0.186
park	0.632	-0.314	-0.172
parka	-0.062	-0.038	-0.21
parking	0.554	-0.062	0.02
parkinsons	-0.792	0.14	-0.254
parlance	0.02	-0.3	-0.076
parlay	-0.062	0.222	-0.034
parliament	0.146	0.08	0.716
parliamentary	-0.02	0.108	0.51
parlor	0	-0.346	-0.268
parmesan	0.396	-0.358	-0.236
parody	0.122	0.302	-0.25
parole	-0.224	0.24	0.052
parquet	0.082	-0.52	-0.156
parrot	0.176	-0.334	-0.416
parry	0.02	-0.192	-0.128
parse	-0.062	-0.088	0.334
parsimonious	-0.166	-0.376	-0.108
parsimony	-0.102	-0.44	-0.194
parsley	-0.084	-0.66	-0.418
parson	0.166	-0.5	0.23
part	0.326	-0.444	-0.28
partake	0.51	0.312	0.258
partial	-0.142	-0.352	-0.304
partiality	-0.25	-0.24	-0.02
partially	-0.164	-0.264	-0.208
participant	0.424	0.196	0.226
participate	0.51	0.16	0.368
participation	0.562	0.4	0.404
particle	0.042	-0.47	-0.124
particular	0.124	-0.196	0.104
particularity	0.34	-0.132	0.172
particulars	0.208	-0.304	0.05
parting	-0.48	0.084	-0.294
partisan	0.23	0.098	0.338
partisanship	-0.124	0.132	0.102
partition	0.23	-0.062	0.134
partly	-0.17	-0.18	-0.208
partner	0.346	-0.396	0.172
partnership	0.572	-0.226	0.09
partridge	0.166	-0.17	-0.5
parts	-0.082	-0.346	-0.216
party	0.896	0.68	0.094
pas	-0.02	-0.312	-0.476
pass	0.02	-0.352	-0.276
passable	0.376	-0.326	0.266
passage	-0.142	-0.372	-0.26
passageway	-0.02	-0.222	-0.2
passe	0.062	-0.286	-0.148
passenger	0.434	-0.174	-0.038
passim	-0.084	-0.018	-0.334
passing	-0.084	-0.404	0.018
passion	0.708	0.73	0.456
passionate	0.98	0.654	0.462
passive	-0.16	-0.768	-0.518
passivity	-0.518	-0.77	-0.508
passkey	0.292	0	0.582
passport	0.306	-0.086	0.364
password	-0.22	-0.288	0.118
past	-0.02	-0.156	-0.378
pasta	0.23	-0.388	-0.25
paste	0	0.112	0
pastel	0.438	-0.286	-0.266
pastime	0.354	-0.294	-0.114
pastor	0.396	-0.528	0.492
pastrami	0.084	-0.17	-0.304
pastry	0.74	-0.186	-0.162
pasture	0.376	-0.71	-0.66
pasty	-0.042	-0.274	-0.25
pat	-0.164	-0.246	-0.32
patch	-0.122	-0.424	-0.434
patchwork	0	-0.48	-0.35
pate	-0.188	-0.48	-0.48
patella	-0.14	-0.48	-0.316
patent	0.448	-0.218	0.218
patented	0.142	-0.156	0.37
paternal	0.552	-0.294	0.51
paternity	0.408	0.18	0.612
path	0.18	-0.51	-0.158
pathetic	-0.824	-0.072	-0.722
pathological	-0.56	0.204	0.16
pathologist	-0.292	0.104	0.17
pathology	-0.458	0.12	0.116
pathos	-0.3	-0.102	-0.076
pathway	0.292	-0.18	0.038
patience	0.542	-0.75	-0.226
patient	0.166	-0.614	-0.32
patio	0.124	-0.51	-0.196
patriarch	0.184	-0.104	0.796
patriarchal	0.062	0	0.714
patrimony	0.438	-0.188	0.48
patriot	0.542	0.27	0.772
patriotic	0.75	0.018	0.866
patriotism	0.416	0.27	0.696
patrol	-0.146	0.328	0.472
patrolman	-0.062	0.462	0.768
patron	0.166	-0.098	0.74
patronage	0.166	-0.02	0.166
patronising	-0.122	-0.09	0.164
patronize	-0.14	-0.098	0.182
patronizing	0.084	-0.27	0.058
patter	-0.376	0.27	-0.098
pattern	-0.042	-0.156	0.328
paucity	-0.694	-0.094	-0.65
pauper	-0.48	-0.306	-0.698
pause	-0.142	-0.624	-0.472
pave	0.188	-0.02	0.018
pavement	-0.08	-0.294	-0.05
pavilion	0.166	0	0.54
paving	-0.184	-0.062	0.09
paw	-0.166	-0.28	-0.428
pawn	-0.22	-0.358	-0.626
pawnshop	-0.208	-0.122	0.038
pax	0.102	-0.158	-0.054
pay	0.028	0.176	0.184
payable	-0.23	-0.04	0.212
payback	-0.082	0	0.134
paycheck	0.792	0.26	0.304
payday	0.666	0.482	0.142
payer	-0.374	0.26	0.276
payload	0.224	0.02	0.364
payment	0.258	-0.096	0.286
payoff	0.48	0.288	0.346
payout	0.292	0.2	0.15
payphone	-0.062	-0.28	-0.26
payroll	0.042	-0.28	0.098
pea	0.16	-0.45	-0.404
peace	0.878	-0.688	0.226
peaceable	0.552	-0.732	-0.094
peaceful	0.734	-0.784	0.138
peacefully	0.802	-0.62	0.278
peacekeeper	0.73	-0.36	0.288
peaceofmind	0.572	-0.68	0.038
peacetime	0.898	-0.64	0.158
peach	0.408	-0.04	-0.456
peachy	0.51	-0.042	-0.224
peacock	0.572	-0.102	-0.084
peak	0	-0.31	-0.138
peaked	0.354	0.408	0.714
peanut	0.292	-0.596	-0.508
peanuts	0.084	-0.412	-0.352
pear	0.354	-0.684	-0.518
pearl	0.81	-0.15	0.284
pearly	0.27	-0.326	-0.254
peas	0.084	-0.434	-0.38
peasant	0.06	-0.45	-0.186
peat	-0.334	0.31	0.008
pebble	-0.292	-0.294	-0.426
pecan	0.104	-0.368	-0.284
peck	-0.596	0.06	-0.358
pecker	-0.082	0.018	-0.25
peculiar	0.2	-0.018	0.128
peculiarities	0.022	-0.08	0.056
peculiarity	-0.122	-0.096	0.304
peculiarly	0.23	-0.1	-0.092
pecuniary	-0.02	-0.02	0
pedal	0	-0.36	-0.316
pedantic	-0.542	0.216	-0.494
peddle	0.078	0.098	0.076
peddler	-0.184	-0.038	-0.22
pedestal	0.47	-0.432	0.158
pedestrian	-0.124	-0.28	-0.104
pediatric	0.12	-0.076	-0.02
pediatrician	0.204	0	0.254
pediatrics	0.5	-0.24	0.192
pedicure	0.39	-0.462	-0.408
pedigree	0.25	-0.32	0.218
pedometer	-0.062	0.122	-0.19
pedophile	-0.898	0.448	-0.14
pee	-0.102	0.058	-0.218
peek	-0.028	-0.28	-0.178
peekaboo	0.184	0.214	-0.176
peel	-0.122	-0.5	-0.442
peep	0.146	-0.366	-0.462
peeper	-0.636	0.074	-0.314
peephole	-0.042	0	-0.38
peer	-0.084	-0.358	0.138
peering	0.028	-0.182	-0.098
peerless	0.376	-0.1	-0.076
peeved	-0.688	0.5	-0.066
peg	0.04	-0.286	-0.214
pegs	-0.184	-0.428	-0.228
peice	-0.042	-0.156	-0.204
pelagic	0.042	0.108	-0.018
pelican	0.146	-0.218	-0.24
pellet	-0.104	-0.22	-0.068
pelvic	-0.36	0.264	-0.254
pelvis	-0.244	0.236	-0.24
pen	0.244	-0.612	-0.5
penal	-0.584	0.13	0.22
penalty	-0.876	-0.02	-0.52
penance	-0.562	0.334	-0.074
penchant	0.376	-0.04	0.218
pencil	0.104	-0.6	-0.474
pendant	0.352	-0.358	-0.23
pendency	-0.208	-0.096	-0.056
pendent	-0.06	-0.24	-0.15
pending	-0.208	-0.118	-0.054
pendulum	0.084	-0.264	-0.132
penetrate	-0.426	0.754	0.464
penetrating	-0.062	0.584	0.564
penetration	-0.124	0.77	0.584
